Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,Hour,Day,Month,Cross_Border,Large_Transaction,Round_Amount,Sender_Frequency,Risk_Score
2019-01-01 00:13:00,828F47BC0,9F3B1DCE0,8D80E76B0,A140392E0,40.93,US Dollar,40.93,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:03:00,838718510,9F39ABAD0,80BDC67F0,A6239D670,7.35,US Dollar,7.35,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:07:00,8271B1B10,9F39AC000,82C6B5930,97D982B10,0.16,US Dollar,0.16,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:11:00,8F255B9E0,9F3A841E0,9BD0D7FC0,ABCE14330,1.16,US Dollar,1.16,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:01:00,810AEBA60,9F3A84D10,9BD0D7FC0,ABCE14330,49.29,US Dollar,49.29,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:14:00,9E1B4A8B0,9F3A86060,8110277A0,84287A610,32.14,US Dollar,32.14,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:21:00,93A63AB20,9F3A86100,80BDC67F0,A6239D670,31.7,US Dollar,31.7,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:04:00,84D41B800,9F3B3F2C0,81ABDFB60,91688DF30,16.65,US Dollar,16.65,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:13:00,9EC587180,9F3B4ADF0,85C4DD770,8CE88D4D0,7.73,US Dollar,7.73,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:02:00,805BE6D80,9F3B41930,A7AD50280,B01CB65F0,141.3,US Dollar,141.3,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:22:00,968089800,9F3B5A760,81A0D1F60,81B2228E0,7.98,US Dollar,7.98,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:06:00,8041A5310,9F3B64130,97F52ADC0,B2C5DD2E0,46.07,US Dollar,46.07,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:03:00,8344260A0,9F3B85180,81000C3D0,A72FF7E10,12.4,US Dollar,12.4,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:19:00,8DAB8B5B0,9F3B8FDC0,8EC39D340,8F99EC980,48.6,US Dollar,48.6,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:27:00,931F17CC0,9F3B94640,80307A960,8277CE1E0,236.76,US Dollar,236.76,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:06:00,90312C400,9F3B95D40,81827E2B0,81A1040E0,71.11,US Dollar,71.11,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:07:00,912837B40,9F3BAA8A0,817053190,A79B73E80,27.11,US Dollar,27.11,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:08:00,8943CE230,9F3BB3500,84FBC7050,8902FE330,135.86,US Dollar,135.86,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:23:00,9C9913500,9F3BC29B0,8BFA60570,A5E97DE40,30.46,US Dollar,30.46,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:26:00,8D71A1C40,9F3BCB840,8BDB72890,900BD42A0,47.95,US Dollar,47.95,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:15:00,905BDF3B0,9F3BDA3B0,98656E860,98D8DDDD0,37.76,US Dollar,37.76,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:02:00,9EFD81540,9F3BDB5A0,8B4BF17F0,95FF34DD0,10.11,US Dollar,10.11,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:23:00,8BE3F9050,9F3C04390,88C9994F0,B1B94AEB0,30.44,US Dollar,30.44,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:12:00,8827A05B0,9F3C29020,809AE5DA0,8589537E0,45.13,US Dollar,45.13,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:19:00,930558070,9F3C4A550,917DAFD80,AD75DC9A0,6.04,US Dollar,6.04,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:05:00,8EAEAC540,9F3BFEC10,8037D2C70,AF6079A40,5.54,US Dollar,5.54,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:15:00,978512BE0,9F3C1BBE0,8141B9030,B405D3AF0,91.46,US Dollar,91.46,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:01:00,9426034A0,9F37C3F50,8373884A0,930C21280,749.79,US Dollar,749.79,US Dollar,Credit Card,0,0,1,1,0,1,0,1,40
2019-01-01 00:14:00,9B8C42F10,9F3B77670,808436950,80A24B6E0,60.34,US Dollar,60.34,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:27:00,9DADEE8F0,9F3B77780,8373884A0,930C21280,11.39,US Dollar,11.39,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:19:00,97C436100,9F3C4D7A0,946650290,999AAC6F0,17.06,US Dollar,17.06,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:03:00,99DC0DD30,9F3475D30,8019DAE40,82801A070,4.22,US Dollar,4.22,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:11:00,98211C100,9F3CBD3D0,83590E750,837580CA0,3.35,US Dollar,3.35,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:14:00,936C17140,9F3CE2CA0,81D001C20,95DB1A9A0,15.47,US Dollar,15.47,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:01:00,9DA1FC320,9F3CE8B20,8F2930CA0,9EBE9C030,13.54,US Dollar,13.54,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:25:00,9313F51C0,9F3D2D160,802353270,806283490,0.92,US Dollar,0.92,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:10:00,8DC3CCBD0,9F3D2D3E0,80CF885F0,814D0A2F0,137.03,US Dollar,137.03,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:24:00,81F70F980,9F3D53970,80E362B10,80F61B780,49.14,US Dollar,49.14,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:25:00,935E0CEB0,9F3D440A0,81AB65CB0,82AF87DB0,37.05,US Dollar,37.05,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:11:00,8B75391F0,9F3D4BDB0,82E837870,9234228C0,28.38,US Dollar,28.38,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:15:00,824828240,9F3D4CBA0,81AB65CB0,82AF87DB0,4.72,US Dollar,4.72,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:14:00,99EF0F510,9F3D51BA0,84F919500,923422960,89.15,US Dollar,89.15,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:11:00,958EE48E0,9F3D5B930,8D15A6FB0,931C84E80,7.89,US Dollar,7.89,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:27:00,9905D79C0,9F3D80240,893080D90,8F13AEF30,6.15,US Dollar,6.15,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:05:00,8373884A0,9F3D80950,901374630,9B296A6F0,6.94,US Dollar,6.94,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:26:00,874969B20,9F3D8DE70,943320BA0,975841260,142.71,US Dollar,142.71,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:16:00,8E91743C0,9F3DABDC0,807F113D0,8E322BD70,5.17,US Dollar,5.17,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:15:00,899F5C7A0,9F3DB6730,8596643E0,900572A90,41.56,US Dollar,41.56,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:09:00,90383F440,9F3DB6820,825F19150,A54CB2EC0,38.16,US Dollar,38.16,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:12:00,983FD8C20,9F3DB71A0,85DC9B350,8E0125DE0,6.57,US Dollar,6.57,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:09:00,81AC993D0,9F3DBC550,A46D5E380,B2F01BF90,161.0,US Dollar,161.0,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:05:00,8F22A13E0,9F3DCBCC0,8596643E0,900572A90,21.97,US Dollar,21.97,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:21:00,865805F20,9F3DCCC90,81833C160,ACE4F10D0,2.24,US Dollar,2.24,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:02:00,96E2C9C80,9F3E3E6E0,88476F860,A9836CA60,1.94,US Dollar,1.94,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:29:00,9910A0F60,9F3EB7330,81F30ECF0,907513EE0,97.56,US Dollar,97.56,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:10:00,824236850,9F3F97420,84F3577D0,B02A1E100,9.97,US Dollar,9.97,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:05:00,8206E65E0,9F3FCD9D0,8206E65E0,9F3FCD9D0,1614.51,Euro,1891.85,US Dollar,Credit Card,0,0,1,1,1,1,0,2,70
2019-01-01 00:05:00,8206E65E0,9F3FCD9D0,82701C740,9FD82B490,1614.51,Euro,1614.51,Euro,Credit Card,0,0,1,1,0,1,0,2,40
2019-01-01 00:13:00,94ABB5240,9F4021E50,9D657DB50,A83315590,67.28,US Dollar,67.28,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:20:00,80B8E16B0,9F40417F0,83A876970,883E7B720,4.05,US Dollar,4.05,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:11:00,8105162F0,9F40472C0,80010CCC0,80079A4E0,82.1,US Dollar,82.1,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:05:00,83BB164E0,9F4047C10,100417200,81A7B4290,278.54,US Dollar,278.54,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:14:00,80010BD60,9F41B94C0,803682820,8050D8390,4.78,US Dollar,4.78,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:25:00,9C0028BE0,9F41D0E30,89E82CF00,8ED2F6AC0,7.22,US Dollar,7.22,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:08:00,956154E10,9F42698E0,871F7A470,905A01310,60.97,US Dollar,60.97,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:08:00,80DA39350,9F426A210,800935510,8287E0930,624.5,US Dollar,624.5,US Dollar,Credit Card,0,0,1,1,0,1,0,1,40
2019-01-01 00:02:00,951AE76F0,9F42C2880,844B3A920,8DF657A30,35.86,US Dollar,35.86,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:03:00,961128530,9F431F190,8AA3E9220,995DF0B60,23.65,US Dollar,23.65,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:19:00,923498EA0,9F43CF1A0,854FD7ED0,B3AD00B20,69.88,US Dollar,69.88,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:21:00,8A0D41940,9F43EC1F0,8367F4E20,86A125250,206.2,US Dollar,206.2,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:13:00,843821ED0,9F43FCC20,97B995920,A9D05B5C0,50.02,US Dollar,50.02,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:21:00,8E02206F0,9F4402BD0,9DC3B54B0,A49D3CF10,34.41,US Dollar,34.41,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:25:00,84D8F2E70,9F43F0D50,861462010,8F01FEFE0,38.04,US Dollar,38.04,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:07:00,82912F740,9F43F1150,A3F313510,AC66BD670,7.43,US Dollar,7.43,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:14:00,840227F70,9F43F1F80,85B545B40,905C85970,46.79,US Dollar,46.79,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:14:00,84CAAD630,9F43F2AE0,861462010,8F01FEFE0,7.11,US Dollar,7.11,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:09:00,8E4224D40,9F43F4B80,893A9C100,92453AB10,100.62,US Dollar,100.62,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:03:00,984F28840,9F43F50D0,82D028DC0,8F01FEE50,12.07,US Dollar,12.07,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:22:00,9DB30E340,9F440DF40,82BFABB50,90CD8E550,39.32,US Dollar,39.32,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:24:00,8AACEDE00,9F44234B0,84D41B800,A3C3E19C0,116.73,US Dollar,116.73,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:13:00,92B127750,9F442E430,94CEF6140,9F0C8EBD0,40.55,US Dollar,40.55,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:02:00,84C100A50,9F4433280,9EFF81F10,A7399FB50,45.89,US Dollar,45.89,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:24:00,937E09500,9F4435CE0,90DFEBAB0,AC5B5EA10,24.92,US Dollar,24.92,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:29:00,941FD0340,9F43ED000,81432FD00,A0FD92E00,51.54,US Dollar,51.54,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:13:00,8C0FC8770,9F43EDAB0,805EA3D00,81F5CFA40,218.85,US Dollar,218.85,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:04:00,90B05D2B0,9F441FFE0,8017A5F70,803F22280,0.95,US Dollar,0.95,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:11:00,860CAE920,9F442EBB0,874080040,8AE5F89C0,1.6,US Dollar,1.6,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:03:00,8525F58F0,9F43E5CE0,80ED3DE50,8F73E4230,1.4,US Dollar,1.4,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:24:00,9EAD37CD0,9F4476D20,A227E52E0,AEE2E89A0,74.31,US Dollar,74.31,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:28:00,82AB804B0,9F44A6A90,801CEA970,82267E570,42.07,US Dollar,42.07,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:07:00,999D5F070,9F44C69F0,9A4DACF40,A24BCD2D0,137.6,US Dollar,137.6,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:09:00,882409020,9F44C5AF0,A05604290,AC4AFE350,82.06,US Dollar,82.06,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:05:00,8854654D0,9F44E3360,83AA2A560,A820E8EB0,23.24,US Dollar,23.24,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:02:00,8C728CF90,9F44BA2C0,91E325A20,92A509700,4.41,US Dollar,4.41,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:23:00,8292E5C30,9F44CE640,828A029B0,A29657060,44.63,US Dollar,44.63,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:16:00,8180F11B0,9F44EA370,8592DC6E0,8FD1B61C0,8.16,US Dollar,8.16,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:09:00,8196BD110,9F44A2FA0,836EC8AA0,888A9A500,22.95,US Dollar,22.95,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:01:00,87F38BE10,9F45139D0,A96BAC790,B1ABD4B80,136.6,US Dollar,136.6,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:08:00,84EF6C650,9F45140E0,8E472A560,921BC85F0,29.69,US Dollar,29.69,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:28:00,8DDDC0420,9F451BE80,84B3AD1B0,A491B0BE0,42.6,US Dollar,42.6,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:27:00,9048F37D0,9F4550DD0,9048F37D0,9F4550DD0,106.95,Euro,125.32,US Dollar,Credit Card,0,0,1,1,1,0,0,2,30
2019-01-01 00:27:00,9048F37D0,9F4550DD0,85DDA21F0,938B77B40,106.95,Euro,106.95,Euro,Credit Card,0,0,1,1,0,0,0,2,0
2019-01-01 00:18:00,820BAA220,9F4557C30,A6FA07DB0,B0F69C8E0,40.77,US Dollar,40.77,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:15:00,84046F240,9F4559810,84C615350,93F737B20,166.34,US Dollar,166.34,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:20:00,803305460,9F4565EF0,8779E7540,9373E8260,17.14,US Dollar,17.14,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:04:00,8DFAAAF60,9F45863B0,80010BD60,9297503D0,92.12,US Dollar,92.12,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:20:00,81EF27AB0,9F457AFB0,80DF4BC90,88E014730,9.76,US Dollar,9.76,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:26:00,819AB02F0,9F457CDA0,88E446C70,8BEDE8770,74.9,US Dollar,74.9,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:28:00,867DC3DF0,9F457F6A0,9579B04C0,9D1F3D6B0,39.41,US Dollar,39.41,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:24:00,9641F5560,9F45B65B0,810AB7E20,AFC36A430,33.98,US Dollar,33.98,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:19:00,9889F0B20,9F45C87F0,805C6C7F0,847F9FDB0,7.61,US Dollar,7.61,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:16:00,81DEBA580,9F45AF680,824F34580,89E24E130,24.29,US Dollar,24.29,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:26:00,8CF644060,9F45CBF10,958984530,99051D0B0,213.08,US Dollar,213.08,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:13:00,808F5D770,9F45E3DF0,808F5D770,9F45E3DF0,35.77,Australian Dollar,25.32,US Dollar,Credit Card,0,0,1,1,1,0,0,2,30
2019-01-01 00:13:00,808F5D770,9F45E3DF0,9D049CB20,9D185E0E0,35.77,Australian Dollar,35.77,Australian Dollar,Credit Card,0,0,1,1,0,0,0,2,0
2019-01-01 00:14:00,851E62180,9F4536EC0,A52CA3170,AE5B47A50,41.21,US Dollar,41.21,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:01:00,990610CA0,9F453D140,81244F500,813868150,109.01,US Dollar,109.01,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:23:00,8CEA0FA40,9F45FAC80,A73162CA0,AED457170,16.86,US Dollar,16.86,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:06:00,9B21BBDE0,9F4604F50,9CE9D71A0,9FBA5B9E0,1.19,US Dollar,1.19,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:17:00,849E1ACD0,9F46164B0,8356131A0,9735E9680,107.62,US Dollar,107.62,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:00:00,904FFAD50,9F4642240,94EA545F0,9C2DF8320,6.74,US Dollar,6.74,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:16:00,8089C6B30,9F46A4520,8FA2EC7A0,8FF14A270,80.66,US Dollar,80.66,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:06:00,9EC4DE3B0,9F46C4140,806106780,92E5DBB70,11.71,US Dollar,11.71,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:22:00,988436960,9F46BEF00,8418C9BE0,920873F10,2.21,US Dollar,2.21,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:19:00,8FF95EF30,9F46C0680,82AC75550,836DC0C80,35.32,US Dollar,35.32,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:11:00,851FA3840,9F46DFE90,851FA3840,9F46DFE90,20716.38,Rupee,282.07,US Dollar,Credit Card,0,0,1,1,1,0,0,2,30
2019-01-01 00:11:00,851FA3840,9F46DFE90,90D582150,911C148F0,20716.38,Rupee,20716.38,Rupee,Credit Card,0,0,1,1,0,1,0,2,40
2019-01-01 00:03:00,9CA1DE000,9F46E6E10,A57E95CA0,AF3440A50,176.88,US Dollar,176.88,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:27:00,89C2B18B0,9F46EFB60,81E3E18E0,A78C329D0,61.76,US Dollar,61.76,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:07:00,8FCD135B0,9F46F60B0,8A4B37660,8CBCBDDD0,86.67,US Dollar,86.67,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:17:00,8B69B3600,9F46F6130,902057360,A67C5CB00,29.07,US Dollar,29.07,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:07:00,8FAD46240,9F46F6220,80518FE50,832333A50,13.82,US Dollar,13.82,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:02:00,822CF9CB0,9F470FEB0,8587BF300,86DB9C360,113.68,US Dollar,113.68,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:28:00,88C9994F0,9F47189D0,892AF7130,961B08D60,2.39,US Dollar,2.39,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:22:00,81EAAAC40,9F46F5AE0,8315B9730,9BB29BF50,149.34,US Dollar,149.34,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:24:00,90C0AE0F0,9F46F7AD0,85FD60ED0,A09249F20,26.23,US Dollar,26.23,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:22:00,94985CE30,9F4700DE0,ABEE088F0,B3D2CE020,9.67,US Dollar,9.67,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:04:00,8C8B0E7F0,9F470DF60,85A7E1CA0,B3B809F30,6.12,US Dollar,6.12,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:20:00,9ACB78F40,9F4763740,879496FE0,983B68130,20.48,US Dollar,20.48,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:20:00,860A858C0,9F477DFD0,8041A5310,9085F5F50,189.51,US Dollar,189.51,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:15:00,9BD0DA5D0,9F4783360,9A87D7F40,9BAA37EE0,67.58,US Dollar,67.58,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:12:00,93EF86880,9F47A2550,86250CF80,89897ECC0,98.82,US Dollar,98.82,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:09:00,844C6DBD0,9F47A9280,822D5FC50,8295FCF30,194.82,US Dollar,194.82,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:22:00,8185F92A0,9F47A9BF0,8171AED50,923A67250,59.2,US Dollar,59.2,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:17:00,8C75EEC30,9F4794090,80010CCC0,81DE9BE70,155.56,US Dollar,155.56,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:01:00,8F956C260,9F47A63C0,A44A90F80,B28635240,0.64,US Dollar,0.64,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:05:00,98B7A28F0,9F47ACE00,99D070540,B36B9F690,43.35,US Dollar,43.35,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:19:00,8C047DBB0,9F47ACFE0,80010CCC0,81DE9BE70,28.74,US Dollar,28.74,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:03:00,85B88F490,9F47E6EB0,812B2CC40,85B9D0850,8.31,US Dollar,8.31,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:24:00,930E38640,9F47FEFD0,8AE886980,8B8E3E6E0,46.02,US Dollar,46.02,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:22:00,8A3E209E0,9F4800F70,92613B510,A5F5CA030,21.47,US Dollar,21.47,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:13:00,83367BE40,9F480BCA0,A2382E390,B3EA746F0,15.92,US Dollar,15.92,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:04:00,929AEDD40,9F481B800,8F8AE7690,AE0A59400,44.63,US Dollar,44.63,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:13:00,9F1F4F3A0,9F47EAA80,9025C70D0,946A61350,35.07,US Dollar,35.07,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:07:00,86D5CEB70,9F48098B0,815506FC0,9F1510F20,32.96,US Dollar,32.96,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:27:00,95CD87D90,9F480A850,9BA98E9D0,A47F23790,19.89,US Dollar,19.89,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:04:00,84D639C70,9F483D3F0,86401E7E0,A3D61A6E0,176.65,US Dollar,176.65,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:15:00,8BA1A0800,9F483D6C0,870639660,9854E2DC0,110.51,US Dollar,110.51,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:20:00,97167C5A0,9F483D890,820BAA220,84A6FD900,2728.35,US Dollar,2728.35,US Dollar,Credit Card,0,0,1,1,0,1,0,1,40
2019-01-01 00:06:00,95E387BC0,9F4900930,9624C34A0,AB6726280,30.0,US Dollar,30.0,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:24:00,914F083B0,9F49075A0,89B78AA10,9294E9CA0,31.81,US Dollar,31.81,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:03:00,87C6A6850,9F4907C30,8BDE82470,B28FE1B90,2.18,US Dollar,2.18,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
